name,count
0028600000,2
Interdisciplinary development and implementation of communication checklist for postoperative management of pediatric airway patients,2
part-0022,2
OH-FS-noH_CONTCAR,2
0087600000,2
"Massachusetts Record B, Black",2
zipped obj,2
"HMDA Loan Application Register (LAR) MSAMD 13020 BAY CITY, MI",2
corrplot,2
DirectExport (82),2
.mdb,2
0069900000,2
Citizen Data,2
"Delaware Record B, Black",2
Tab-delimited text,2
texreg,2
"PMIC Loan Application Register (LAR) MSAMD 23060 FORT WAYNE, IN",2
DirectExport (81),2
0061300000,2
"Census Block Maps Clio, South Carolina",2
0051900000,2
1992 First Quarter Monthly Expenditures,2
"PMIC Loan Application Register (LAR) MSAMD 12260 AUGUSTA-RICHMOND COUNTY, GA-SC   ",2
0011200000,2
ISO2709,2
01769Holtzman-SchoolofFuture-SanAntonio-Achenbach-YSR-1991,2
TIFF file format,2
ext,2
0035800000,2
1995 Data,2
RDataTmp,2
50km_2105,2
"PMIC Loan Application Register (LAR) MSAMD 44940 SUMTER, SC",2
application/vnd.wolfram.player,2
The Center for Outpatient Surgery Preoperative Surgical Checklist,2
0098300000,2
0009600000,2
Panel Data,2
"Census Block Maps Union County, South Carolina",2
CSV file of raw data from the NIST Center for Neutron Research.,2
"PMIC Loan Application Register (LAR) MSAMD 22420 FLINT, MI",2
application/vnd.ms-office,2
0057800000,2
0058400000,2
"HMDA Loan Application Register (LAR) MSAMD 16940 CHEYENNE, WY",2
pdos-atm-2(Fe2)-wfc-2(p),2
pdf formatted manuscript,2
091981),2
http://publications.europa.eu/resource/authority/file-type/WMTS_SRVC,2
ZIP Archive File,2
697,2
pdfsync,2
0021700000,2
House (51st Congress),2
687,2
 Formato asignación 1,2
"Table 3 Consumer Units With Reference Person Ages 35-44 by Income Before Taxes, 1990-1991",2
"Kansas Record B, Other Races, Not of Hispanic Origin",2
methods_err_1000_mt4,2
0073500000,2
"PMIC Loan Application Register (LAR) MSAMD 42100 SANTA CRUZ-WATSONVILLE, CA",2
classical-syriac-test-covered,2
"PMIC Loan Application Register (LAR) MSAMD 49180 WINSTON-SALEM, NC",2
0013600000,2
"space-delimited 8-column text file with 6 lines of comments at the beginning. format is :# data set structure # column    1: energy, eV # column    2: system efficiency # column 3, 4: raw intensity and standard error # column 5, 6: raw background and standard error # column 7, 8: efficiency corrected net intensity and standard error",2
zip gdb,2
0036100000,2
Examination Dual Energy X-ray Absorptiometry -- Femur,2
odd,2
House (100th Congress),2
0094400000,2
Wave II Rectangular File,2
pdos-atm-5(Fe2)-wfc-5(p),2
hdf037500,2
Elderly People,2
"HMDA Loan Application Register (LAR) MSAMD 31460 MADERA, CA",2
xmlx,2
1991 Second Quarter Family Characteristics and Income,2
Neighborhood Data,2
mes0008,2
663,2
1982-1983 Universal Classi- fication Codes and Titles,2
0055500000,2
Python module,2
"Pennsylvania Record B, White",2
0048300000,2
Virgin Islands Data,2
mesh3d_t_326,2
0115600000,2
"HMDA Loan Application Register (LAR) MSAMD 29100 LA CROSSE, WI-MN",2
Laboratory Lab 05 Chlamydia and Gonorrhea,2
"Wyoming Record B, Black",2
mt_reg_1_1000,2
0064100000,2
0025900000,2
contCumulative_0,2
Senate (77th Congress),2
"Table 3 Consumer Units of Two Persons by Income Before Taxes, 1994-1995",2
Questionnaire Diet Behavior and Nutrition,2
icscan_1000_mt2,2
Wolf_etal_2023a,2
"PMIC Loan Application Register (LAR) MSAMD 45220 TALLAHASSEE, FL",2
Senate (15th Congress),2
Part 15 Hawaii,2
"Pueblo, Colorado",2
mesh3d_t_340,2
0004300000,2
DirectExport (57),2
"PMIC Loan Application Register (LAR) MSAMD 19124 DALLAS-PLANO-IRVING, TX",2
YouTube,2
"HIV, HCV, and STI Testing",2
contributions_1000_mt16,2
"HMDA Loan Application Register (LAR) MSAMD 36500 OLYMPIA, WA",2
mp2,2
mesh3d_t_338,2
gz10,2
"South Dakota Record B, Black",2
"PMIC Loan Application Register (LAR) MSAMD 27260 JACKSONVILLE, FL",2
"PMIC Loan Application Register (LAR) MSAMD 40140 RIVERSIDE-SAN BERNARDINO-ONTARIO, CA",2
Codebook for South Carolina,2
ZIP file with .img raw IR camera files,2
thickness,2
"Origin project, OPJU",2
678,2
Senate (16th Congress),2
b2g,2
hmx_2240,2
5) Stata,2
MAC_0,2
"A version controlled, Github repository with each addition to (or edit of) measurement data saved with a unique identifier (i.e., commit tag).  Measurement data from repeated experiments is saved in separate, ASCII comma-delimited (.csv) files, each numbered sequentially.",2
ans,2
Senate (42nd Congress),2
Senate (38th Congress),2
A Microsoft Excel spreadsheet,2
wordsDurationAligned,2
0027300000,2
0038200000,2
methods_denqual_1000_mt8,2
0108900000,2
Senate (49th Congress),2
1910 Census (County and State),2
osc,2
gzak,2
white,2
0023300000,2
"Arkansas Record B, All Persons",2
GOOD,2
0071400000,2
"PMIC Loan Application Register (LAR) MSAMD 31460 MADERA, CA",2
methods_success_1000,2
bo,2
"PMIC Loan Application Register (LAR) MSAMD 37700 PASCAGOULA, MS",2
ind ___ ty,2
0000300000,2
ORI List,2
DirectExport (35),2
"PMIC Loan Application Register (LAR) MSAMD 37620 PARKERSBURG-MARIETTA-VIENNA, WV-OH",2
3_8000_10,2
"Table 2 Income Before Taxes, 1995",2
House (37th Congress),2
"Utah Record B, Black",2
0048200000,2
ReferencePicture_source,2
Youth Survey Data,2
0009300000,2
"PMIC Loan Application Register (LAR) MSAMD 36780 OSHKOSH-NEENAH, WI",2
0085700000,2
House (2nd Congress),2
0079400000,2
.tgz file of data,2
xgbsave_12,2
"PMIC Loan Application Register (LAR) MSAMD 20740 EAU CLAIRE, WI",2
Book of Tables Data 2012,2
0107400000,2
L090,2
pyx,2
"West Virginia Record B, White",2
8 bit tiff image,2
4_8000_10,2
50km_2300,2
"Hawaii Record B, White",2
Copayment Income Thresholds Data ,2
DirectExport (10),2
"HMDA Loan Application Register (LAR) MSAMD 19180 DANVILLE, IL",2
methods_denqual_1000_mt4,2
0045600000,2
0101700000,2
z66,2
txt:R,2
General Public Data,2
"Indiana Record B, Asian or Pacific Islander",2
gz15,2
PDF e CSV,2
application/trix,2
exc,2
measurements_1000_lazy,2
House (90th Congress),2
"Census Block Maps Irmo, South Carolina",2
term_labels_1000_mt2,2
ZIP / ZIP,2
"HMDA Loan Application Register (LAR) MSAMD 12220 AUBURN-OPELIKA, AL",2
"PMIC Loan Application Register (LAR) MSAMD 21500 ERIE, PA",2
meta/rdf+schema,2
Public-Use Microdata Sample -- Household Record,2
A structure data file (SDF) readable in any plain text editor.,2
"PMIC Loan Application Register (LAR) MSAMD 44300 STATE COLLEGE, PA",2
0119200000,2
update1,2
Part 44 Rhode Island,2
z74,2
1968 Election,2
"Oregon Record B, Black",2
.tab,2
"Kentucky Record B, White, Not of Hispanic Origin",2
0012200000,2
Geographic Distribution of Federal Funds,2
"States, All Tables",2
wep page,2
"HMDA Loan Application Register (LAR) MSAMD 44220 SPRINGFIELD, OH",2
"PMIC Loan Application Register (LAR) MSAMD 15260 BRUNSWICK, GA",2
TAR/GZIP compressed data file,2
"HMDA Loan Application Register (LAR) MSAMD 31084 LOS ANGELES-LONG BEACH-GLENDALE, CA",2
"HMDA Loan Application Register (LAR) MSAMD 17420 CLEVELAND, TN",2
"Washington, DC, Data",2
0049400000,2
"HMDA Loan Application Register (LAR) MSAMD 14260 BOISE CITY-NAMPA, ID",2
"Minnesota Record B, Asian or Pacific Islander",2
Sheriffs Data,2
Undefinednc tarasc,2
"HMDA Loan Application Register (LAR) MSAMD 14740 BREMERTON-SILVERDALE, WA",2
"HMDA Loan Application Register (LAR) MSAMD 43100 SHEBOYGAN, WI",2
application/vnd.wolfram.cdf,2
bs,2
"Table 4 Western Region by Income Before Taxes, 1994-1995",2
50km_2235,2
Examination Physical Activity Monitor,2
Criminal Justice Resources Data,2
Laboratory Surplus Sera Cystatin C,2
ASCII text file  (*.txt),2
"HMDA Loan Application Register (LAR) MSAMD 15804 CAMDEN, NJ",2
tped,2
application/htmlf,2
xgbsave_7,2
xla,2
0061200000,2
House (99th Congress),2
Codebook for Missouri,2
07_7000_100,2
81 BT,2
00142,2
lme4,2
"PMIC Loan Application Register (LAR) MSAMD 47580 WARNER ROBINS, GA",2
imiss,2
road_codebook,2
"American Indian and Alaska Native, Asian, Native Hawaiian and Other Pacific Islander, Some Other Race",2
task_specs,2
"PMIC Loan Application Register (LAR) MSAMD 22660 FORT COLLINS-LOVELAND, CO",2
Codebook for the District of Columbia,2
0092500000,2
Codebook for Rhode Island,2
lc03,2
mesh3d_t_225,2
html page,2
methods_success_lamn_1000_mt4,2
2 column csv,2
"HMDA Loan Application Register (LAR) MSAMD 20940 EL CENTRO, CA",2
methods_otn_1000_mt4,2
volumeFraction_0,2
oim,2
Thomas_etal_2011,2
House (97th Congress),2
"HMDA Loan Application Register (LAR) MSAMD 39660 RAPID CITY, SD",2
"Tennessee Record B, White, Not of Hispanic Origin",2
Adult Pair Data,2
50km_2205,2
Initial Interview Data,2
mhx_2245,2
Offenses File,2
Plans Data,2
House (94th Congress),2
0062300000,2
Fouch_etal_2001,2
Cache,2
Hawaii File,2
term_labels_1000_mt4,2
latin-dev,2
Codebook for Pennsylvania,2
Plain text,2
wxmx,2
Cross-Round Weight Status,2
0055600000,2
Robj,2
example/warc,2
0028400000,2
"HMDA Loan Application Register (LAR) MSAMD 46540 UTICA-ROME, NY",2
MATLAB mat file,2
methods_success_form_1000_mt64,2
1982 First Quarter Detailed Expenditures,2
All data are given as .txt. files,2
Senate (2nd Congress),2
az,2
Senate (48th Congress),2
Pipfile,2
bcq,2
"Missouri Record B, Other Races, Not of Hispanic Origin",2
"PMIC Loan Application Register (LAR) MSAMD 23844 GARY, IN",2
zva,2
New Jersey File,2
0029400000,2
Senate (98th Congress),2
DirectExport (19),2
"PMIC Loan Application Register (LAR) MSAMD 16820 CHARLOTTESVILLE, VA",2
House (43rd Congress),2
Massachusetts Republican Primary,2
df,2
"XLS,Google Maps",2
0028100000,2
0053800000,2
0085800000,2
"HMDA Loan Application Register (LAR) MSAMD 11460 ANN ARBOR, MI",2
0105700000,2
rpz,2
0011100000,2
"PMIC Loan Application Register (LAR) MSAMD 41980 SAN JUAN-CAGUAS-GUAYNABO, PR",2
mesh3d_t_339,2
709,2
Part 41 Oregon,2
hmx_2150,2
stanprogram17004,2
rst007200,2
"Montana Record B, American Indian, Eskimo, or Aleut",2
"Census Block Maps Union, South Carolina",2
"South Carolina Record B, White, Not of Hispanic Origin",2
"PMIC Loan Application Register (LAR) MSAMD 22020 FARGO, ND-MN",2
House (61st Congress),2
OD / ODS,2
0084500000,2
0102700000,2
0100100000,2
0041700000,2
comma separated files in a compressed zip file,2
"PMIC Loan Application Register (LAR) MSAMD 21300 ELMIRA, NY",2
Part 18 Indiana,2
mesh3d_t_342,2
mmdb,2
1973,2
"PDF,HTML",2
"Washington Record B, American Indian, Eskimo, or Aleut",2
03_5000_10,2
contributions_1000_mt64,2
"zip, kml",2
DirectExport (12),2
House (22nd Congress),2
clean-data,2
"Tennessee Record B, Black",2
0073100000,2
"HMDA Loan Application Register (LAR) MSAMD 17300 CLARKSVILLE, TN-KY",2
"Wyoming Record B, All Persons",2
"Iowa Record B, American Indian, Eskimo, or Aleut",2
"Nebraska Record B, White",2
mesh3d_t_358,2
methods_denqual_1000_mt2,2
rematch,2
0080900000,2
FGDC CSDGM Metadata,2
0014200000,2
"HMDA Loan Application Register (LAR) MSAMD 34060 MORGANTOWN, WV",2
0009500000,2
sbs,2
gzipped tar archive,2
DirectExport (87),2
0017500000,2
0108100000,2
0081900000,2
"PMIC Loan Application Register (LAR) MSAMD 45060 SYRACUSE, NY",2
"HMDA Loan Application Register (LAR) MSAMD 16820 CHARLOTTESVILLE, VA",2
"Hoover, 1929",2
01769Holtzman-SchoolofFuture-Austin-1993-94,2
House (98th Congress),2
"PMIC Loan Application Register (LAR) MSAMD 45820 TOPEKA, KS",2
mesh3d_t_267,2
0006900000,2
Microsoft Excel Workbook (*.xlsx),2
marcxchange/xml,2
DirectExport (53),2
"HMDA Loan Application Register (LAR) MSAMD 37340 PALM BAY-MELBOURNE-TITUSVILLE, FL",2
pdos-atm-2(Fe1)-wfc-4(s),2
part6,2
measurements_1000_mt64,2
0116700000,2
timestamps-1,2
Compressed archive of Octave .m files,2
ffs,2
"HMDA Loan Application Register (LAR) MSAMD 22420 FLINT, MI",2
Senate (27th Congress),2
498,2
Committee Master File,2
0017600000,2
"PMIC Loan Application Register (LAR) MSAMD 31900 MANSFIELD, OH",2
xml2,2
Wave VII Rectangular Core and Topical Module Data,2
Family Unit,2
mesh3d_t_308,2
"Table 4 Consumer Units With Reference Person Ages 45-54 by Income Before Taxes, 1994-1995",2
"HMDA Loan Application Register (LAR) MSAMD 34980 NASHVILLE-DAVIDSON--MURFREESBORO, TN",2
"PMIC Loan Application Register (LAR) MSAMD 27140 JACKSON, MS",2
"HMDA Loan Application Register (LAR) MSAMD 42060 SANTA BARBARA-SANTA MARIA, CA",2
"Colorado Record B, Black",2
0011600000,2
mesh3d_t_285,2
application/msaccess,2
0091300000,2
"HMDA Loan Application Register (LAR) MSAMD 11300 ANDERSON, IN",2
pashto-train-low,2
"HMDA Loan Application Register (LAR) MSAMD 36100 OCALA, FL",2
"HMDA Loan Application Register (LAR) MSAMD 23540 GAINESVILLE, FL",2
"PMIC Loan Application Register (LAR) MSAMD 35380 NEW ORLEANS-METAIRIE-KENNER, LA",2
0093200000,2
0098500000,2
methods_ote_1_1000,2
mes0000,2
"PMIC Loan Application Register (LAR) MSAMD 27860 JONESBORO, AR",2
"PMIC Loan Application Register (LAR) MSAMD 33860 MONTGOMERY, AL",2
Senate (39th Congress),2
0056300000,2
"Detailed Expenditures, First Quarter, 2002",2
"Michigan Record B, Black, Not of Hispanic Origin",2
Lynner_and_Long_2014,2
csv 	,2
"PMIC Loan Application Register (LAR) MSAMD 28140 KANSAS CITY, MO-KS",2
"PMIC Loan Application Register (LAR) MSAMD 42020 SAN LUIS OBISPO-PASO ROBLES, CA",2
"West Virginia Record B, American Indian, Eskimo, or Aleut",2
0006700000,2
ar,2
Recoded Variables,2
"Indiana Record B, All Persons",2
OH-FS_CONTCAR-1,2
pdf doc,2
Part 11 District of Columbia,2
"PMIC Loan Application Register (LAR) MSAMD 33260 MIDLAND, TX",2
"HMDA Loan Application Register (LAR) MSAMD 42540 SCRANTON--WILKES-BARRE, PA",2
mesh3d_t_294,2
HMDA Transmittal Sheet (TS),2
gov%7Cd934b881d2804bf4eefa08d993f69b97%7Ca0f29d7e28cd4f5484427885aee7c080%7C0%7C0%7C637703509782258631%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=V0OZKyurCcKgJv%2FxeoloftD4YjA%2BSWLriN8SjJSPlvg%3D&reserved=0,2
mesh3d_t_337,2
dev3,2
dev,2
07_4000_100,2
"Table 6 Consumer Units With Reference Person Ages 65 and Over by Income Before Taxes, 1993-1994",2
methods_ol_1000,2
Child Observation Data (Parent or Relative Questionnaire),2
"HMDA Loan Application Register (LAR) MSAMD 25620 HATTIESBURG, MS",2
"HMDA Loan Application Register (LAR) MSAMD 29460 LAKELAND, FL",2
link to Github,2
0108600000,2
0081400000,2
File 1 -- Card 1,2
TRANS,2
"HMDA Loan Application Register (LAR) MSAMD 49740 YUMA, AZ",2
"HMDA Loan Application Register (LAR) MSAMD 35644 NEW YORK-WHITE PLAINS-WAYNE, NY-NJ",2
0011500000,2
71,2
Adults,2
Part 05 Arkansas,2
0039300000,2
05_6000_1,2
0118700000,2
mdinfo,2
04 / 2017 / CSV,2
"Table 5 Consumer Units of Four Persons by Income Before Taxes, 1993-1994",2
0100600000,2
Dataset 3,2
0051300000,2
Parole Exit (Part C),2
0058500000,2
84 IB,2
mhx_2300,2
0),2
Senate (31st Congress),2
0096500000,2
"South Carolina Record B, Black, Not of Hispanic Origin",2
"HMDA Loan Application Register (LAR) MSAMD 27260 JACKSONVILLE, FL",2
Senate (33rd Congress),2
"South Dakota Record B, White",2
"Colorado Record B, White",2
"HMDA Loan Application Register (LAR) MSAMD 26580 HUNTINGTON-ASHLAND, WV-KY-OH",2
pt/,2
2_6000_10,2
hmx_2235,2
Topaz Banking_ ORACLE ,2
dbg,2
tokens,2
z72,2
web page with data links,2
Senate (99th Congress),2
gz:nq,2
 / PDF,2
110002,2
abw,2
COM,2
2_8000_10,2
bas,2
0040600000,2
point-shp,2
"HMDA Loan Application Register (LAR) MSAMD 32820 MEMPHIS, TN-MS-AR",2
pdf?sequence=1&isAllowed=y,2
Figure 1,2
0059800000,2
"State Summary Data, Census Divisions 6-9",2
"Table 3 Consumer Units With Reference Person Ages 35-44 by Income Before Taxes, 1994-1995",2
tags,2
corrindex_1000_mt64,2
"HMDA Loan Application Register (LAR) MSAMD 25180 HAGERSTOWN-MARTINSBURG, MD-WV",2
Nowacki_etal_2010,2
"Michigan Record B, White",2
"Alaska Record A, All Persons",2
BIB,2
0098200000,2
Judge Survey Data,2
gz09,2
"Clinton, 1997",2
4_6000_1,2
"HMDA Loan Application Register (LAR) MSAMD 22540 FOND DU LAC, WI",2
raw files,2
"Oklahoma Record A, All Persons",2
bcon_reg,2
01769Holtzman-SchoolofFuture-Austin-FamilySurvey,2
vgl,2
"PMIC Loan Application Register (LAR) MSAMD 29540 LANCASTER, PA",2
mlapp,2
0101300000,2
"MAT, TAR, CSV, TXT, XLSX",2
Dataset 1,2
coo,2
0080300000,2
"HMDA Loan Application Register (LAR) MSAMD 47260 VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA-NC",2
House (7th Congress),2
Current Offense Data,2
NetCDF4 CF-1.6,2
0081500000,2
0106500000,2
"HMDA Loan Application Register (LAR) MSAMD 20020 DOTHAN, AL",2
afdesign,2
"HMDA Loan Application Register (LAR) MSAMD 27180 JACKSON, TN",2
79 YA,2
"Table 4 Western Region by Income Before Taxes, 1988-1989",2
"HMDA Loan Application Register (LAR) MSAMD 30780 LITTLE ROCK-NORTH LITTLE ROCK, AR",2
"PMIC Loan Application Register (LAR) MSAMD 36540 OMAHA-COUNCIL BLUFFS, NE-IA",2
Zip file of source code,2
0070600000,2
pdos-atm-2(Fe2)-wfc-5(p),2
doc ___ fj,2
0051400000,2
"HMDA Loan Application Register (LAR) MSAMD 17820 COLORADO SPRINGS, CO",2
pdb2spn,2
Data Dictionary for Wave 2 Core Microdata File,2
plain text file,2
pdos-atm-5(Cr1)-wfc-2(p),2
0087400000,2
Undefinedtartxt,2
Trial Data,2
g01_p00_f00_o,2
Compressed archive in .zip format,2
HMDA Loan Application Register (LAR) Office of the Comptroller of the Currency (OCC) ,2
"PMIC Loan Application Register (LAR) MSAMD 34060 MORGANTOWN, WV",2
"Iowa Record B, White, Not of Hispanic Origin",2
Senate (13th Congress),2
0071900000,2
0003500000,2
0109800000,2
"PMIC Loan Application Register (LAR) MSAMD 17900 COLUMBIA, SC",2
mesh3d_t_302,2
"HMDA Loan Application Register (LAR) MSAMD 38660 PONCE, PR",2
DirectExport (73),2
0019900000,2
0011700000,2
"HMDA Loan Application Register (LAR) MSAMD 12940 BATON ROUGE, LA",2
stpr,2
House (45th Congress),2
zipped pdf,2
DirectExport (30),2
01769Holtzman-SchoolofFuture-Austin-1990-91,2
01769Holtzman-SchoolofFuture-Houston-Achenbach-TRF-1992,2
Microsoft Office - OOXML - Spreadsheet (.xlsx),2
0026100000,2
0003900000,2
icscan_1000_lowpass,2
pospaspar,2
"PMIC Loan Application Register (LAR) MSAMD 45780 TOLEDO, OH",2
 Actividades del Grupo GeoGebra,2
Qualitative Interview Data,2
Questionnaire Smoking and Tobacco Use (MEC),2
0111100000,2
CHILE,2
"Minnesota Record A, All Persons",2
"New Britain, Connecticut",2
mayor_national_similarity_dict,2
 (2),2
"Table 3010 Selected Midwestern Metropolitan Statistical Areas, 1992-1993",2
"HMDA Loan Application Register (LAR) MSAMD 17460 CLEVELAND-ELYRIA-MENTOR, OH",2
Legend for Census Tract Outline Maps,2
Excel sheet,2
Readme_Sample_Data,2
"PMIC Loan Application Register (LAR) MSAMD 37860 PENSACOLA-FERRY PASS-BRENT, FL",2
House (67th Congress),2
tier,2
.gdb,2
0070100000,2
"PMIC Loan Application Register (LAR) MSAMD 48140 WAUSAU, WI",2
"HMDA Loan Application Register (LAR) MSAMD 49020 WINCHESTER, VA-WV",2
"Fortran 77 program, ASCII",2
"Reagan, 1985",2
cae,2
z47,2
z67,2
mesh3d_t_291,2
0%2Fvirtual_buoy%2F,2
Senate (66th Congress),2
L100,2
poslimimp,2
image/bmp,2
0105500000,2
Part 3 -- Utility Load Data File,2
"Oklahoma Record B, Other Races, Not of Hispanic Origin",2
0051800000,2
676,2
mesh3d_t_320,2
"Nevada Record B, Asian or Pacific Islander",2
"California Record B, Asian or Pacific Islander",2
"Census Block Maps Great Falls, South Carolina",2
0090700000,2
mesh3d_t_275,2
"HMDA Loan Application Register (LAR) MSAMD 35980 NORWICH-NEW LONDON, CT",2
 Encuesta,2
mesh3d_t_287,2
"Census Block Maps Heath Springs, South Carolina",2
109,2
0076900000,2
0075400000,2
"New York Record B, American Indian, Eskimo, or Aleut",2
"HMDA Loan Application Register (LAR) MSAMD 49700 YUBA CITY, CA",2
Common Content Questionnaire,2
2_4000_100,2
"Codebook, Volume I",2
compressed tarfile containing n-triples,2
utils,2
1991 Fourth Quarter Member Characteristics and Income,2
0024200000,2
0077100000,2
"HMDA Loan Application Register (LAR) MSAMD 34580 MOUNT VERNON-ANACORTES, WA",2
zipped exe executable,2
Vignette Data,2
"PMIC Loan Application Register (LAR) MSAMD 46660 VALDOSTA, GA",2
"Table 3020 Selected Southern Metropolitan Statistical Areas, 1994-1995",2
"Wilkes-Barre-Hazelton, Pennsylvania",2
DirectExport (60),2
y87,2
"Nebraska Record B, White, Not of Hispanic Origin",2
2_8000_100,2
"PMIC Loan Application Register (LAR) MSAMD 43580 SIOUX CITY, IA-NE-SD",2
"HMDA Loan Application Register (LAR) MSAMD 22900 FORT SMITH, AR-OK",2
pbix,2
"PMIC Loan Application Register (LAR) MSAMD 42220 SANTA ROSA-PETALUMA, CA",2
755,2
Provider,2
LESSER,2
"Wisconsin Record B, Black",2
0039400000,2
4_2000_1,2
part5,2
"PMIC Loan Application Register (LAR) MSAMD 48260 WEIRTON-STEUBENVILLE, WV-OH",2
UserPass,2
tensor_3,2
"HMDA Loan Application Register (LAR) MSAMD 21300 ELMIRA, NY",2
notation,2
0047700000,2
0117300000,2
3438_D3_V2,2
"Vermont Record A, All Persons",2
"Montana Record B, Black",2
"Census Block Maps Silverstreet, South Carolina",2
0047400000,2
1989 Second Quarter Family Characteristics and Income,2
1i-1,2
07_8000_10,2
Pediatric Intensive Care Unit Multidisciplinary Rounds (MDR) Checklist,2
castro and twenty first 1900,2
"PMIC Loan Application Register (LAR) MSAMD 17820 COLORADO SPRINGS, CO",2
corrindex_1000_sgf,2
"Table 5 Consumer Units With Reference Person Ages 55-64 by Income Before Taxes, 1993-1994",2
1991 Third Quarter Member Characteristics and Income,2
DirectExport (48),2
measurements_1000_mt8,2
bslib,2
"Census Block Maps Little Mountain, South Carolina",2
0001100000,2
1993 First Quarter Family Characteristics and Income,2
part-0020,2
"HMDA Loan Application Register (LAR) MSAMD 12060 ATLANTA-SANDY SPRINGS-MARIETTA, GA",2
Python source code,2
"North Dakota Record B, Black, Not of Hispanic Origin",2
4_4000_100,2
8 AS,2
contributions_1000_wiener,2
0029200000,2
hdf040200,2
Senate (71st Congress),2
GJSON,2
0105600000,2
"Montana Record B, White",2
mhx_2255,2
"PMIC Loan Application Register (LAR) MSAMD 17420 CLEVELAND, TN",2
dl_02_fr,2
3_2000_100,2
"PMIC Loan Application Register (LAR) MSAMD 10500 ALBANY, GA    ",2
"HMDA Loan Application Register (LAR) MSAMD 49340 WORCESTER, MA",2
"Idaho Record B, Black, Not of Hispanic Origin",2
thm,2
mes0010,2
"Arkansas Record A, All Persons",2
possmsreg,2
defect_labels,2
SPSS Data List for Card Image Data,2
1 / PDF,2
"Pennsylvania Record B, American Indian, Eskimo, or Aleut",2
1988 Second Quarter Member Characteristics and Income,2
"HMDA Loan Application Register (LAR) MSAMD 24540 GREELEY, CO",2
vnd.esri-fgdb,2
0050300000,2
"General Social Survey, 1974",2
 Lectura 1 – Introducción teórica,2
rmg,2
application/x-iso9660-image,2
0014900000,2
C/C++,2
House (25th Congress),2
"Missouri Record B, Asian or Pacific Islander",2
ashx,2
Codebook for Nevada,2
GXF alberta,2
Laboratory Serum Cotinine,2
"Nebraska Record B, Other Races, Not of Hispanic Origin",2
pdos-atm-4(Fe2)-wfc-3(d),2
Cottaar_and_Romanowicz_2013,2
Long_2009,2
jquerylib,2
xwp,2
House (48th Congress),2
part-0036,2
mesh3d_t_281,2
House (59th Congress),2
"PMIC Loan Application Register (LAR) MSAMD 33700 MODESTO, CA",2
ascii numbers,2
foam,2
Roi,2
1987 Incident File,2
posrichso,2
"Mouvement de la Population, 1893",2
others,2
"Washington Record B, White",2
"New Mexico Record B, American Indian, Eskimo, or Aleut",2
0056600000,2
"HMDA Loan Application Register (LAR) MSAMD 44140 SPRINGFIELD, MA",2
Senate (46th Congress),2
SAS Control Cards for Logical Record Length Data,2
"County Group Equivalency File--Print File, A Sample County Groups",2
"PMIC Loan Application Register (LAR) MSAMD 42140 SANTA FE, NM",2
vector_2,2
nlme,2
comma delimited,2
"PMIC Loan Application Register (LAR) MSAMD 19380 DAYTON, OH",2
youtube,2
0085100000,2
"HMDA Loan Application Register (LAR) MSAMD 19804 DETROIT-LIVONIA-DEARBORN, MI",2
"HMDA Loan Application Register (LAR) MSAMD 15180 BROWNSVILLE-HARLINGEN, TX",2
0083100000,2
DirectExport (40),2
"Alabama Record B, Black",2
"PMIC Loan Application Register (LAR) MSAMD 11260 ANCHORAGE, AK   ",2
pt/getogc/services/SNIAmb/Avaliacao_de_Impacte_Ambiental,2
callr,2
"PMIC Loan Application Register (LAR) MSAMD 19140 DALTON, GA",2
Positive Aspects of Caregiving,2
part-0029,2
Rtf,2
0071500000,2
part-0010,2
"Hawaii Record B, Black",2
mesh3d_t_214,2
"Crimes Reported, 1988",2
"PMIC Loan Application Register (LAR) MSAMD 42540 SCRANTON--WILKES-BARRE, PA",2
679,2
"PMIC Loan Application Register (LAR) MSAMD 31180 LUBBOCK, TX",2
posreprol,2
0018900000,2
mesh3d_t_350,2
1983 Fourth Quarter Consumer Unit Characteristics and Income,2
House (26th Congress),2
"HMDA Loan Application Register (LAR) MSAMD 17020 CHICO, CA",2
xp,2
0055900000,2
"HMDA Loan Application Register (LAR) MSAMD 25860 HICKORY-LENOIR-MORGANTON, NC",2
"HMDA Loan Application Register (LAR) MSAMD 28700 KINGSPORT-BRISTOL-BRISTOL, TN-VA",2
"South Dakota Record B, White, Not of Hispanic Origin",2
mhx_2215,2
House (91st Congress),2
"Maine Record B, Other Races, Not of Hispanic Origin",2
0083200000,2
"Census Block Maps Blythewood, South Carolina",2
EBCDIC Mode,2
"HMDA Loan Application Register (LAR) MSAMD 34620 MUNCIE, IN",2
DATA3,2
"HMDA Loan Application Register (LAR) MSAMD 25020 GUAYAMA, PR",2
"HMDA Loan Application Register (LAR) MSAMD 26180 HONOLULU, HI",2
77 IB,2
.e00,2
"Topeka, Kansas",2
Arrest Record Data,2
"Public-Use Microdata, 100 Percent File -- Person Record",2
MS Access,2
"Providence, Rhode Island-Massachusetts",2
0005900000,2
"Idaho Record B, Black",2
Itemized Record of Miscellaneous Transactions,2
"PMIC Loan Application Register (LAR) MSAMD 26380 HOUMA-BAYOU CANE-THIBODAUX, LA",2
